Counter,Date,Time,LatitudeSensor1,LongitudeSensor1,MagSensor1,Signal1,Track,LocationSource,Hdop,FixQuality, SatellitesUsed, Altitude,HeightOverEllipsoid,SpeedOverGround,MagneticVariation,VariationDirection,ModeIndicator,GgaSentence,RmcSentence,EventCode,EventInfo,EventText,EventData,,,,,,,,,,,,,,,,,,,,,,
65384,7/6/2022,49:54.2,43.9898574,-112.3388913,52787.638,1438,240.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65385,7/6/2022,49:54.3,43.98985735,-112.3388921,52787.084,1436,237.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65386,7/6/2022,49:54.4,43.9898573,-112.3388929,52784.942,1440,234.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65387,7/6/2022,49:54.5,43.98985725,-112.3388938,52782.518,1445,231.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65388,7/6/2022,49:54.6,43.9898572,-112.3388946,52780.604,1450,228.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65389,7/6/2022,49:54.7,43.98985715,-112.3388954,52779.421,1448,226,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65390,7/6/2022,49:54.8,43.9898571,-112.3388962,52777.435,1445,223.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65391,7/6/2022,49:54.9,43.98985705,-112.338897,52774.768,1445,220.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65392,7/6/2022,49:55.0,43.989857,-112.3388978,52771.991,1450,217.4,G,0.6,2,19,1584.42,-17.1,0.9,0, ,D,'$GPGGA,174955,4359.39142,N,11220.33387,W,2,19,0.6,1584.42,M,-17.1,M,,*66','$GPRMC,174955,A,4359.39142,N,11220.33387,W,0.9,217.4,60722,,,D*70'
65393,7/6/2022,49:55.1,43.98985647,-112.3388982,52769.266,1448,222.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65394,7/6/2022,49:55.2,43.98985593,-112.3388986,52765.506,1450,226.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65395,7/6/2022,49:55.3,43.9898554,-112.338899,52763.435,1453,231.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65396,7/6/2022,49:55.4,43.98985487,-112.3388994,52762.476,1455,236.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65397,7/6/2022,49:55.5,43.98985433,-112.3388998,52762.89,1448,240.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65398,7/6/2022,49:55.6,43.9898538,-112.3389002,52762.146,1448,245.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65399,7/6/2022,49:55.7,43.98985327,-112.3389006,52761.598,1445,250.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65400,7/6/2022,49:55.8,43.98985273,-112.338901,52760.552,1443,255,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65401,7/6/2022,49:55.9,43.9898522,-112.3389014,52759.455,1445,259.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65402,7/6/2022,49:56.0,43.98985167,-112.3389018,52757.503,1448,264.4,G,0.6,2,19,1584.23,-17.1,0.5,0, ,D,'$GPGGA,174956,4359.3911,N,11220.33411,W,2,19,0.6,1584.23,M,-17.1,M,,*6D','$GPRMC,174956,A,4359.3911,N,11220.33411,W,0.5,264.4,60722,,,D*74'
65403,7/6/2022,49:56.1,43.98985167,-112.3389018,52755.714,1453,274,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65404,7/6/2022,49:56.2,43.98985167,-112.3389018,52754.478,1450,283.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65405,7/6/2022,49:56.3,43.98985167,-112.3389018,52753.166,1453,293.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65406,7/6/2022,49:56.4,43.98985167,-112.3389018,52752.594,1448,302.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65407,7/6/2022,49:56.5,43.98985167,-112.3389018,52751.456,1443,312.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65408,7/6/2022,49:56.6,43.98985167,-112.3389018,52750.331,1443,321.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65409,7/6/2022,49:56.7,43.98985167,-112.3389018,52750.475,1443,331.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65410,7/6/2022,49:56.8,43.98985167,-112.3389018,52751.095,1440,340.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65411,7/6/2022,49:56.9,43.98985167,-112.3389018,52751.238,1438,350.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65412,7/6/2022,49:57.0,43.98985167,-112.3389018,52750.478,1438,0,G,0.6,2,19,1584.23,-17.1,0.2,0, ,D,'$GPGGA,174957,4359.3911,N,11220.33411,W,2,19,0.6,1584.23,M,-17.1,M,,*6C','$GPRMC,174957,A,4359.3911,N,11220.33411,W,0.2,0,60722,,,D*76'
65413,7/6/2022,49:57.1,43.98985167,-112.3389018,52749.333,1440,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65414,7/6/2022,49:57.2,43.98985167,-112.3389018,52748.304,1440,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65415,7/6/2022,49:57.3,43.98985167,-112.3389018,52747.831,1440,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65416,7/6/2022,49:57.4,43.98985167,-112.3389018,52747.402,1440,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65417,7/6/2022,49:57.5,43.98985167,-112.3389018,52747.19,1438,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65418,7/6/2022,49:57.6,43.98985167,-112.3389018,52747.047,1438,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65419,7/6/2022,49:57.7,43.98985167,-112.3389018,52747.33,1438,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65420,7/6/2022,49:57.8,43.98985167,-112.3389018,52747.211,1440,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65421,7/6/2022,49:57.9,43.98985167,-112.3389018,52747.259,1440,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65422,7/6/2022,49:58.0,43.98985167,-112.3389018,52747.262,1440,0,G,0.6,2,19,1584.23,-17.1,0,0, ,D,'$GPGGA,174958,4359.3911,N,11220.33411,W,2,19,0.6,1584.23,M,-17.1,M,,*63','$GPRMC,174958,A,4359.3911,N,11220.33411,W,0,0,60722,,,D*7B'
65423,7/6/2022,49:58.1,43.98985167,-112.3389018,52747.19,1443,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65424,7/6/2022,49:58.2,43.98985167,-112.3389018,52746.925,1440,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65425,7/6/2022,49:58.3,43.98985167,-112.3389018,52746.853,1440,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65426,7/6/2022,49:58.4,43.98985167,-112.3389018,52746.642,1440,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65427,7/6/2022,49:58.5,43.98985167,-112.3389018,52746.495,1445,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65428,7/6/2022,49:58.6,43.98985167,-112.3389018,52746.38,1445,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65429,7/6/2022,49:58.7,43.98985167,-112.3389018,52746.236,1445,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65430,7/6/2022,49:58.8,43.98985167,-112.3389018,52745.995,1445,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65431,7/6/2022,49:58.9,43.98985167,-112.3389018,52745.998,1445,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65432,7/6/2022,49:59.0,43.98985167,-112.3389018,52745.831,1445,0,G,0.6,2,19,1584.23,-17.1,0.1,0, ,D,'$GPGGA,174959,4359.3911,N,11220.33411,W,2,19,0.6,1584.23,M,-17.1,M,,*62','$GPRMC,174959,A,4359.3911,N,11220.33411,W,0.1,0,60722,,,D*7B'
65433,7/6/2022,49:59.1,43.98985167,-112.3389018,52745.855,1448,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65434,7/6/2022,49:59.2,43.98985167,-112.3389018,52746.022,1448,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65435,7/6/2022,49:59.3,43.98985167,-112.3389018,52746.138,1450,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65436,7/6/2022,49:59.4,43.98985167,-112.3389018,52745.998,1450,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65437,7/6/2022,49:59.5,43.98985167,-112.3389018,52746.165,1448,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65438,7/6/2022,49:59.6,43.98985167,-112.3389018,52746.356,1448,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65439,7/6/2022,49:59.7,43.98985167,-112.3389018,52746.4,1448,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65440,7/6/2022,49:59.8,43.98985167,-112.3389018,52746.403,1445,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65441,7/6/2022,49:59.9,43.98985167,-112.3389018,52746.666,1445,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65442,7/6/2022,50:00.0,43.98985167,-112.3389018,52746.901,1443,0,G,0.6,2,19,1584.23,-17.1,0,0, ,D,'$GPGGA,175000,4359.3911,N,11220.33411,W,2,19,0.6,1584.23,M,-17.1,M,,*66','$GPRMC,175000,A,4359.3911,N,11220.33411,W,0,0,60722,,,D*7E'
65443,7/6/2022,50:00.1,43.98985167,-112.3389018,52746.925,1445,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65444,7/6/2022,50:00.2,43.98985167,-112.3389018,52746.618,1443,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65445,7/6/2022,50:00.3,43.98985167,-112.3389018,52746.71,1443,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65446,7/6/2022,50:00.4,43.98985167,-112.3389018,52746.829,1443,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65447,7/6/2022,50:00.5,43.98985167,-112.3389018,52746.976,1443,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65448,7/6/2022,50:00.6,43.98985167,-112.3389018,52746.928,1440,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65449,7/6/2022,50:00.7,43.98985167,-112.3389018,52746.737,1443,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65450,7/6/2022,50:00.8,43.98985167,-112.3389018,52746.424,1440,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65451,7/6/2022,50:00.9,43.98985167,-112.3389018,52746.189,1440,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65452,7/6/2022,50:01.0,43.98985167,-112.3389018,52745.831,1440,0,G,0.6,2,19,1584.23,-17.1,0.2,0, ,D,'$GPGGA,175001,4359.3911,N,11220.33411,W,2,19,0.6,1584.23,M,-17.1,M,,*67','$GPRMC,175001,A,4359.3911,N,11220.33411,W,0.2,0,60722,,,D*7D'
65453,7/6/2022,50:01.1,43.98985167,-112.3389018,52745.327,1438,354.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65454,7/6/2022,50:01.2,43.98985167,-112.3389018,52744.666,1431,349,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65455,7/6/2022,50:01.3,43.98985167,-112.3389018,52744.829,1426,343.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65456,7/6/2022,50:01.4,43.98985167,-112.3389018,52744.901,1416,338,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65457,7/6/2022,50:01.5,43.98985167,-112.3389018,52743.736,1411,332.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65458,7/6/2022,50:01.6,43.98985167,-112.3389018,52742.305,1411,327,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65459,7/6/2022,50:01.7,43.98985167,-112.3389018,52741.14,1416,321.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65460,7/6/2022,50:01.8,43.98985167,-112.3389018,52740.588,1423,316,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65461,7/6/2022,50:01.9,43.98985167,-112.3389018,52740.779,1421,310.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65462,7/6/2022,50:02.0,43.98985167,-112.3389018,52741.831,1421,305,G,0.6,2,19,1584.23,-17.1,0.6,0, ,D,'$GPGGA,175002,4359.3911,N,11220.33411,W,2,19,0.6,1584.23,M,-17.1,M,,*64','$GPRMC,175002,A,4359.3911,N,11220.33411,W,0.6,305,60722,,,D*7C'
65463,7/6/2022,50:02.1,43.98985167,-112.3389018,52742.472,1418,310.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65464,7/6/2022,50:02.2,43.98985167,-112.3389018,52742.591,1421,316,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65465,7/6/2022,50:02.3,43.98985167,-112.3389018,52743.33,1418,321.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65466,7/6/2022,50:02.4,43.98985167,-112.3389018,52743.351,1416,327,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65467,7/6/2022,50:02.5,43.98985167,-112.3389018,52743.378,1416,332.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65468,7/6/2022,50:02.6,43.98985167,-112.3389018,52743.494,1416,338,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65469,7/6/2022,50:02.7,43.98985167,-112.3389018,52743.429,1416,343.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65470,7/6/2022,50:02.8,43.98985167,-112.3389018,52743.354,1416,349,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65471,7/6/2022,50:02.9,43.98985167,-112.3389018,52743.47,1414,354.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65472,7/6/2022,50:03.0,43.98985167,-112.3389018,52743.548,1411,0,G,0.6,2,19,1584.23,-17.1,0.1,0, ,D,'$GPGGA,175003,4359.3911,N,11220.33411,W,2,19,0.6,1584.23,M,-17.1,M,,*65','$GPRMC,175003,A,4359.3911,N,11220.33411,W,0.1,0,60722,,,D*7C'
65473,7/6/2022,50:03.1,43.98985167,-112.3389018,52743.825,1411,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65474,7/6/2022,50:03.2,43.98985167,-112.3389018,52743.855,1414,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65475,7/6/2022,50:03.3,43.98985167,-112.3389018,52743.756,1418,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65476,7/6/2022,50:03.4,43.98985167,-112.3389018,52743.494,1418,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65477,7/6/2022,50:03.5,43.98985167,-112.3389018,52743.429,1418,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65478,7/6/2022,50:03.6,43.98985167,-112.3389018,52743.33,1418,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65479,7/6/2022,50:03.7,43.98985167,-112.3389018,52743.566,1418,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65480,7/6/2022,50:03.8,43.98985167,-112.3389018,52743.566,1418,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65481,7/6/2022,50:03.9,43.98985167,-112.3389018,52743.426,1421,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65482,7/6/2022,50:04.0,43.98985167,-112.3389018,52743.378,1421,0,G,0.6,2,19,1584.23,-17.1,0.1,0, ,D,'$GPGGA,175004,4359.3911,N,11220.33411,W,2,19,0.6,1584.23,M,-17.1,M,,*62','$GPRMC,175004,A,4359.3911,N,11220.33411,W,0.1,0,60722,,,D*7B'
65483,7/6/2022,50:04.1,43.98985167,-112.3389018,52743.402,1421,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65484,7/6/2022,50:04.2,43.98985167,-112.3389018,52743.354,1423,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65485,7/6/2022,50:04.3,43.98985167,-112.3389018,52743.47,1423,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65486,7/6/2022,50:04.4,43.98985167,-112.3389018,52743.423,1423,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65487,7/6/2022,50:04.5,43.98985167,-112.3389018,52743.357,1423,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65488,7/6/2022,50:04.6,43.98985167,-112.3389018,52743.259,1423,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65489,7/6/2022,50:04.7,43.98985167,-112.3389018,52743.184,1426,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65490,7/6/2022,50:04.8,43.98985167,-112.3389018,52742.901,1426,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65491,7/6/2022,50:04.9,43.98985167,-112.3389018,52742.806,1423,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65492,7/6/2022,50:05.0,43.98985167,-112.3389018,52742.758,1426,0,G,0.6,2,19,1584.23,-17.1,0,0, ,D,'$GPGGA,175005,4359.3911,N,11220.33411,W,2,19,0.6,1584.23,M,-17.1,M,,*63','$GPRMC,175005,A,4359.3911,N,11220.33411,W,0,0,60722,,,D*7B'
65493,7/6/2022,50:05.1,43.98985167,-112.3389018,52742.734,1423,347.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65494,7/6/2022,50:05.2,43.98985167,-112.3389018,52742.567,1423,335.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65495,7/6/2022,50:05.3,43.98985167,-112.3389018,52742.543,1423,323.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65496,7/6/2022,50:05.4,43.98985167,-112.3389018,52742.543,1423,310.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65497,7/6/2022,50:05.5,43.98985167,-112.3389018,52742.901,1421,298.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65498,7/6/2022,50:05.6,43.98985167,-112.3389018,52743.235,1418,286.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65499,7/6/2022,50:05.7,43.98985167,-112.3389018,52743.661,1418,274,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65500,7/6/2022,50:05.8,43.98985167,-112.3389018,52743.947,1416,261.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65501,7/6/2022,50:05.9,43.98985167,-112.3389018,52744.093,1418,249.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65502,7/6/2022,50:06.0,43.98985167,-112.3389018,52743.306,1426,237.2,G,0.6,2,19,1584.23,-17.1,0.4,0, ,D,'$GPGGA,175006,4359.3911,N,11220.33411,W,2,19,0.6,1584.23,M,-17.1,M,,*60','$GPRMC,175006,A,4359.3911,N,11220.33411,W,0.4,237.2,60722,,,D*78'
65503,7/6/2022,50:06.1,43.98985167,-112.3389018,52742.349,1433,237.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65504,7/6/2022,50:06.2,43.98985167,-112.3389018,52740.523,1443,238.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65505,7/6/2022,50:06.3,43.98985167,-112.3389018,52738.517,1448,239.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65506,7/6/2022,50:06.4,43.98985167,-112.3389018,52736.681,1455,240.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65507,7/6/2022,50:06.5,43.98985167,-112.3389018,52736.281,1453,240.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65508,7/6/2022,50:06.6,43.98985167,-112.3389018,52735.518,1448,241.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65509,7/6/2022,50:06.7,43.98985167,-112.3389018,52734.612,1445,242.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65510,7/6/2022,50:06.8,43.98985167,-112.3389018,52733.298,1450,243,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65511,7/6/2022,50:06.9,43.98985167,-112.3389018,52731.47,1453,243.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65512,7/6/2022,50:07.0,43.98985167,-112.3389018,52729.775,1455,244.5,G,0.6,2,19,1584.23,-17.1,1.3,0, ,D,'$GPGGA,175007,4359.3911,N,11220.33411,W,2,19,0.6,1584.23,M,-17.1,M,,*61','$GPRMC,175007,A,4359.3911,N,11220.33411,W,1.3,244.5,60722,,,D*7C'
65513,7/6/2022,50:07.1,43.98985172,-112.3389035,52728.821,1455,242.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65514,7/6/2022,50:07.2,43.98985177,-112.3389051,52728.206,1448,240.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65515,7/6/2022,50:07.3,43.98985182,-112.3389067,52726.583,1450,238.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65516,7/6/2022,50:07.4,43.98985187,-112.3389083,52723.891,1436,236.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65517,7/6/2022,50:07.5,43.98985192,-112.3389099,52721.989,1448,234.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65518,7/6/2022,50:07.6,43.98985197,-112.3389115,52719.533,1440,233,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65519,7/6/2022,50:07.7,43.98985202,-112.3389132,52718.439,1440,231.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65520,7/6/2022,50:07.8,43.98985207,-112.3389148,52717.198,1433,229.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65521,7/6/2022,50:07.9,43.98985212,-112.3389164,52716.008,1436,227.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65522,7/6/2022,50:08.0,43.98985217,-112.338918,52715.225,1453,225.3,G,0.6,2,19,1584.11,-17.1,1.4,0, ,D,'$GPGGA,175008,4359.39113,N,11220.33508,W,2,19,0.6,1584.11,M,-17.1,M,,*65','$GPRMC,175008,A,4359.39113,N,11220.33508,W,1.4,225.3,60722,,,D*7F'
65523,7/6/2022,50:08.1,43.9898519,-112.3389199,52715.005,1455,227.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65524,7/6/2022,50:08.2,43.98985163,-112.3389218,52714.986,1453,230.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65525,7/6/2022,50:08.3,43.98985137,-112.3389238,52714.625,1455,232.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65526,7/6/2022,50:08.4,43.9898511,-112.3389257,52713.292,1453,235,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65527,7/6/2022,50:08.5,43.98985083,-112.3389276,52712.865,1455,237.4,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65528,7/6/2022,50:08.6,43.98985057,-112.3389295,52712.506,1445,239.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65529,7/6/2022,50:08.7,43.9898503,-112.3389314,52711.27,1445,242.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65530,7/6/2022,50:08.8,43.98985003,-112.3389333,52709.648,1445,244.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65531,7/6/2022,50:08.9,43.98984977,-112.3389353,52708.575,1440,247.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65532,7/6/2022,50:09.0,43.9898495,-112.3389372,52707.005,1433,249.5,G,0.6,2,19,1584.27,-17.1,1.7,0, ,D,'$GPGGA,175009,4359.39097,N,11220.33623,W,2,19,0.6,1584.27,M,-17.1,M,,*66','$GPRMC,175009,A,4359.39097,N,11220.33623,W,1.7,249.5,60722,,,D*76'
65533,7/6/2022,50:09.1,43.98984918,-112.3389382,52706.338,1428,249.8,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65534,7/6/2022,50:09.2,43.98984887,-112.3389393,52705.718,1423,250.1,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65535,7/6/2022,50:09.3,43.98984855,-112.3389404,52705.884,1433,250.3,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65536,7/6/2022,50:09.4,43.98984823,-112.3389414,52704.86,1443,250.6,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65537,7/6/2022,50:09.5,43.98984792,-112.3389425,52705.171,1445,250.9,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65538,7/6/2022,50:09.6,43.9898476,-112.3389436,52705.717,1450,251.2,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65539,7/6/2022,50:09.7,43.98984728,-112.3389446,52705.171,1455,251.5,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65540,7/6/2022,50:09.8,43.98984697,-112.3389457,52705.361,1458,251.7,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65541,7/6/2022,50:09.9,43.98984665,-112.3389468,52705.908,1440,252,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
